date,start_time,points_mean,mode,saturation
2017-04-29,10:53:30,0,6,0.0
2017-04-29,10:54:00,0,6,0.0
2017-04-29,10:54:30,0,7,0.0
2017-04-29,10:55:00,0,7,0.0
2017-04-29,10:55:30,0,1,0.0
2017-04-29,10:56:00,0,1,0.0
2017-04-29,10:56:30,0,2,0.0
2017-04-29,10:57:00,0,2,0.0
2017-04-29,10:57:30,0,3,0.0
2017-04-29,10:58:00,0,3,0.0
2017-04-29,10:58:30,0,4,0.0
2017-04-29,10:59:00,0,4,0.0
2017-04-29,10:59:30,6552,5,0.011248223151562596
2017-04-29,11:00:00,68917,7,0.11831407126621482
2017-04-29,11:00:30,71254,8,0.1223261435350185
2017-04-29,11:01:00,113011,6,0.19401296498492684
2017-04-29,11:01:30,107471,6,0.18450210474993647
2017-04-29,11:02:00,153796,6,0.26403109398927366
2017-04-29,11:02:30,99084,6,0.17010362374075524
2017-04-29,11:03:00,151447,6,0.2599984205791668
2017-04-29,11:03:30,77528,5,0.13309710691305632
2017-04-29,11:04:00,80213,1,0.13770661227965364
2017-04-29,11:04:30,86113,1,0.14783550675374083
2017-04-29,11:05:00,100883,1,0.1731920781744642
2017-04-29,11:05:30,74431,5,0.12778029569504817
2017-04-29,11:06:00,103068,5,0.176943202653427
2017-04-29,11:06:30,41240,5,0.07079925561209424
2017-04-29,11:07:00,44908,5,0.077096337803781
2017-04-29,11:07:30,139913,5,0.2401972902632139
2017-04-29,11:08:00,123320,5,0.21171106212617513
2017-04-29,11:08:30,103884,5,0.1783440802620465
2017-04-29,11:09:00,103886,5,0.17834751378559704
2017-04-29,11:09:30,126097,5,0.21647850957609718
2017-04-29,11:10:00,107837,1,0.18513043955968495
2017-04-29,11:10:30,88062,1,0.15118147545374014
2017-04-29,11:11:00,84372,1,0.14484662450299746
2017-04-29,11:11:30,72249,5,0.12403432150141118
2017-04-29,11:12:00,106543,5,0.18290894982248684
2017-04-29,11:12:30,58623,5,0.10064172555159556
2017-04-29,11:13:00,95553,5,0.16404173791228033
2017-04-29,11:13:30,68968,3,0.11840162611675353
2017-04-29,11:14:00,89523,3,0.15368966440740817
2017-04-29,11:14:30,68505,1,0.11760676541480398
2017-04-29,11:15:00,53409,3,0.09169052965534291
2017-04-29,11:15:30,44348,8,0.07613495120963035
2017-04-29,11:16:00,97914,6,0.1680950124636905
2017-04-29,11:16:30,102936,3,0.1767165900990915
2017-04-29,11:17:00,171640,3,0.294664991107174
2017-04-29,11:17:30,131174,5,0.225194509109138
2017-04-29,11:18:00,85029,1,0.1459745369893492
2017-04-29,11:18:30,58300,4,0.10008721149818367
2017-04-29,11:19:00,103008,4,0.17684019694691086
2017-04-29,11:19:30,100948,3,0.1733036676898567
2017-04-29,11:20:00,82396,3,0.1414543032350659
2017-04-29,11:20:30,129410,5,0.22216614133756343
2017-04-29,11:21:00,106531,5,0.18288834868118362
2017-04-29,11:21:30,59708,5,0.10250441207776244
2017-04-29,11:22:00,80578,1,0.13833323032762682
2017-04-29,11:22:30,65671,1,0.11274146254369159
2017-04-29,11:23:00,89337,6,0.15337034671720814
2017-04-29,11:23:30,131911,6,0.22645976253751124
2017-04-29,11:24:00,106353,7,0.18258276508518573
2017-04-29,11:24:30,120764,8,0.20732301902858752
2017-04-29,11:25:00,92018,5,0.15797298503670437
2017-04-29,11:25:30,110749,5,0.1901296498492683
2017-04-29,11:26:00,58092,5,0.09973012504892771
2017-04-29,11:26:30,78695,2,0.13510056790479527
2017-04-29,11:27:00,105870,2,0.18175356914773078
2017-04-29,11:27:30,65688,4,0.11277064749387115
2017-04-29,11:28:00,120950,1,0.20764233671878757
2017-04-29,11:28:30,2326,1,0.0039931878892757325
2017-04-29,11:29:00,0,1,0.0
2017-04-29,11:29:30,21289,1,0.036548141433702094
2017-04-29,11:30:00,25091,1,0.043075269703274896
2017-04-29,11:30:30,9637,1,0.016544433228267513
2017-04-29,11:31:00,0,1,0.0
2017-04-29,11:31:30,0,1,0.0
2017-04-29,11:32:00,0,1,0.0
2017-04-29,11:32:30,43624,1,0.07489201568433558
2017-04-29,11:33:00,42122,1,0.07231343949788152
2017-04-29,11:33:30,12274,1,0.02107153402965191
2017-04-29,11:34:00,0,1,0.0
2017-04-29,11:34:30,0,1,0.0
2017-04-29,11:35:00,0,1,0.0
2017-04-29,11:35:30,9228,1,0.015842277662182484
2017-04-29,11:36:00,0,2,0.0
2017-04-29,11:36:30,13403,1,0.02300975807393063
2017-04-29,11:37:00,36000,1,0.061803423909684595
2017-04-29,11:37:30,16210,5,0.02782870837711076
2017-04-29,11:38:00,0,5,0.0
2017-04-29,11:38:30,0,5,0.0
2017-04-29,11:39:00,0,5,0.0
2017-04-29,11:39:30,0,5,0.0
2017-04-29,11:40:00,0,5,0.0
2017-04-29,11:40:30,14769,5,0.025354854658948104
2017-04-29,11:41:00,61818,5,0.10612677942358006
2017-04-29,11:41:30,77005,1,0.13219924050459061
2017-04-29,11:42:00,11648,2,0.019996841158333504
2017-04-29,11:42:30,0,2,0.0
2017-04-29,11:43:00,1135,2,0.0019485246149303337
2017-04-29,11:43:30,34137,3,0.05860509672235842
2017-04-29,11:44:00,20188,5,0.03465798671913091
2017-04-29,11:44:30,68667,4,0.11788488082239756
2017-04-29,11:45:00,142700,3,0.24498190533088868
2017-04-29,11:45:30,72065,7,0.12371843733476168
2017-04-29,11:46:00,100266,7,0.17213283615912323
2017-04-29,11:46:30,126107,7,0.21649567719384988
2017-04-29,11:47:00,106724,5,0.18321968370381053
2017-04-29,11:47:30,123727,6,0.21240978416870962
2017-04-29,11:48:00,113976,2,0.19566964009806143
2017-04-29,11:48:30,72258,2,0.1240497723573886
2017-04-29,11:49:00,51610,1,0.08860207522163395
2017-04-29,11:49:30,79876,6,0.13712806356138796
2017-04-29,11:50:00,91759,3,0.1575283437369097
2017-04-29,11:50:30,45298,1,0.07776587489613591
2017-04-29,11:51:00,56492,5,0.09698330620849728
2017-04-29,11:51:30,82567,2,0.14174786949863688
2017-04-29,11:52:00,98894,6,0.16977743900345413
2017-04-29,11:52:30,0,6,0.0
2017-04-29,11:53:00,12636,6,0.021693001792299292
2017-04-29,11:53:30,16504,6,0.02833343633903985
2017-04-29,11:54:00,53760,6,0.09229311303846233
2017-04-29,11:54:30,165554,6,0.28421677894288677
2017-04-29,11:55:00,112012,1,0.19229791997143308
2017-04-29,11:55:30,220054,1,0.3777802956950482
2017-04-29,11:56:00,126960,1,0.21796007498815434
2017-04-29,11:56:30,56174,1,0.09643737596396174
2017-04-29,11:57:00,147573,3,0.2533476854617746
2017-04-29,11:57:30,226314,5,0.38852722440823223
2017-04-29,11:58:00,161549,8,0.27734114803293436
2017-04-29,11:58:30,223709,6,0.3840550599836564
2017-04-29,11:59:00,327578,6,0.562373388819074
2017-04-29,11:59:30,223717,5,0.3840687940778586
2017-04-29,12:00:00,214375,1,0.3680308055732954
2017-04-29,12:00:30,309883,1,0.5319952892056886
2017-04-29,12:01:00,193525,2,0.3322363225589364
2017-04-29,12:01:30,379187,7,0.6509737472789325
2017-04-29,12:02:00,366403,7,0.6290266647438935
2017-04-29,12:02:30,98774,1,0.16957142759042185
2017-04-29,12:03:00,0,3,0.0
2017-04-29,12:03:30,0,3,0.0
2017-04-29,12:04:00,0,3,0.0
2017-04-29,12:04:30,13630,3,0.023399462996916694
2017-04-29,12:05:00,95577,3,0.16408294019488678
2017-04-29,12:05:30,109079,3,0.18726265768456907
2017-04-29,12:06:00,80070,1,0.13746111534579017
2017-04-29,12:06:30,120018,1,0.20604231474423684
2017-04-29,12:07:00,89988,5,0.15448795863290826
2017-04-29,12:07:30,77425,6,0.1329202804502036
2017-04-29,12:08:00,82110,4,0.14096330936733895
2017-04-29,12:08:30,112882,3,0.19379150271591714
2017-04-29,12:09:00,66124,1,0.11351915562788845
2017-04-29,12:09:30,122372,1,0.21008357196322008
2017-04-29,12:10:00,145853,1,0.2503948552083119
2017-04-29,12:10:30,78497,1,0.134760649073292
2017-04-29,12:11:00,0,1,0.0
2017-04-29,12:11:30,0,1,0.0
2017-04-29,12:12:00,53427,1,0.09172143136729775
2017-04-29,12:12:30,122628,1,0.21052306297768897
2017-04-29,12:13:00,172742,5,0.2965568625835205
2017-04-29,12:13:30,144984,1,0.2489029892256031
2017-04-29,12:14:00,155735,5,0.2673598950715203
2017-04-29,12:14:30,133571,5,0.2293095870844578
2017-04-29,12:15:00,87331,5,0.1499265225960185
2017-04-29,12:15:30,123234,5,0.211563420613502
2017-04-29,12:16:00,88760,5,0.1523797751728779
2017-04-29,12:16:30,90855,5,0.1559763910920665
2017-04-29,12:17:00,67942,5,0.11664022853532752
2017-04-29,12:17:30,62791,1,0.10779718863091682
2017-04-29,12:18:00,81118,3,0.13926028168627208
2017-04-29,12:18:30,92538,5,0.15886570115984425
2017-04-29,12:19:00,126861,5,0.21779011557240271
2017-04-29,12:19:30,107091,6,0.18384973527533424
2017-04-29,12:20:00,118934,7,0.20418134497984522
2017-04-29,12:20:30,67641,5,0.11612348324097155
2017-04-29,12:21:00,120569,6,0.20698825048241007
2017-04-29,12:21:30,116829,7,0.20056756144290394
2017-04-29,12:22:00,204904,7,0.35177135479972255
2017-04-29,12:22:30,98971,4,0.16990962966014983
2017-04-29,12:23:00,94686,6,0.1625533054531221
2017-04-29,12:23:30,113751,6,0.1952833686986259
2017-04-29,12:24:00,95537,6,0.16401426972387603
2017-04-29,12:24:30,62774,6,0.10776800368073725
2017-04-29,12:25:00,60267,6,0.10346408191013783
2017-04-29,12:25:30,45514,6,0.07813669543959402
2017-04-29,12:26:00,242171,5,0.415749915878673
2017-04-29,12:26:30,215238,1,0.3695123709853526
2017-04-29,12:27:00,89927,1,0.15438323616461685
2017-04-29,12:27:30,101216,1,0.17376375984562878
2017-04-29,12:28:00,80652,1,0.13846027069899672
2017-04-29,12:28:30,96761,1,0.1661155861368053
2017-04-29,12:29:00,56002,1,0.09614209293861546
2017-04-29,12:29:30,28461,1,0.04886075688593148
2017-04-29,12:30:00,61617,1,0.105781710306751
2017-04-29,12:30:30,155332,1,0.2666680400760869
2017-04-29,12:31:00,190074,1,0.32631177767248304
2017-04-29,12:31:30,73374,1,0.12596567849858883
2017-04-29,12:32:00,85287,1,0.14641746152736862
2017-04-29,12:32:30,135449,1,0.23253366569841302
2017-04-29,12:33:00,86296,1,0.14814967415861505
2017-04-29,12:33:30,94232,1,0.16177389560714997
2017-04-29,12:34:00,62586,1,0.10744525246698668
2017-04-29,12:34:30,110896,1,0.19038201383023287
2017-04-29,12:35:00,161134,4,0.2766286918961977
2017-04-29,12:35:30,14528,5,0.024941115071108272
2017-04-29,12:36:00,60837,5,0.10444263612204116
2017-04-29,12:36:30,88907,5,0.15263213915384247
2017-04-29,12:37:00,35535,5,0.061005129684184506
2017-04-29,12:37:30,55823,3,0.0958347925808423
2017-04-29,12:38:00,67566,3,0.11599472610782638
2017-04-29,12:38:30,66818,5,0.11471058829992514
2017-04-29,12:39:00,124071,5,0.21300035021940217
2017-04-29,12:39:30,121777,5,0.20906209870693504
2017-04-29,12:40:00,103518,5,0.17771574545229807
2017-04-29,12:40:30,14730,1,0.025287900949712613
2017-04-29,12:41:00,26807,1,0.04602123290963653
2017-04-29,12:41:30,53579,4,0.09198237915713864
2017-04-29,12:42:00,137610,4,0.23624358789476937
2017-04-29,12:42:30,82530,4,0.14168434931295193
2017-04-29,12:43:00,119696,5,0.20548951745260022
2017-04-29,12:43:30,140404,5,0.24104022029487102
2017-04-29,12:44:00,154806,5,0.2657650233822954
2017-04-29,12:44:30,122680,1,0.21061233459000295
2017-04-29,12:45:00,138258,4,0.2373560495251437
2017-04-29,12:45:30,116318,5,0.19969029617574147
2017-04-29,12:46:00,130059,5,0.22328031972971302
2017-04-29,12:46:30,43562,4,0.0747855764542689
2017-04-29,12:47:00,56402,2,0.09682879764872307
2017-04-29,12:47:30,63848,2,0.10961180582737617
2017-04-29,12:48:00,108771,2,0.1867338950577862
2017-04-29,12:48:30,118566,7,0.20354957664654622
2017-04-29,12:49:00,118718,7,0.2038105244363871
2017-04-29,12:49:30,117037,7,0.20092464789215989
2017-04-29,12:50:00,204594,7,0.35123915864938915
2017-04-29,12:50:30,175215,1,0.3008024144537607
2017-04-29,12:51:00,164181,1,0.2818596650254424
2017-04-29,12:51:30,166308,5,0.2855112173214396
2017-04-29,12:52:00,197201,5,0.33854713884482535
2017-04-29,12:52:30,173821,5,0.2984092485390357
2017-04-29,12:53:00,290378,2,0.4985098507790665
2017-04-29,12:53:30,298800,2,0.5129684184503821
2017-04-29,12:54:00,247194,2,0.4243732102758493
2017-04-29,12:54:30,124403,2,0.21357031512879146
2017-04-29,12:55:00,228720,2,0.39265775323952945
2017-04-29,12:55:30,170620,2,0.2929138940963996
2017-04-29,12:56:00,225504,2,0.3871366473702643
2017-04-29,12:56:30,133390,6,0.22899885320313412
2017-04-29,12:57:00,135108,8,0.2319482499330463
2017-04-29,12:57:30,218177,8,0.37455793384286823
2017-04-29,12:58:00,128223,8,0.22012834511031912
2017-04-29,12:58:30,12091,5,0.02075736662477768
2017-04-29,12:59:00,30497,5,0.052356083860379196
2017-04-29,12:59:30,22487,6,0.03860482204047438
2017-04-29,13:00:00,182641,5,0.31355108739690846
2017-04-29,13:00:30,162879,3,0.2796244411940422
2017-04-29,13:01:00,147159,1,0.2526369460868132
2017-04-29,13:01:30,124543,1,0.21381066177732913
2017-04-29,13:02:00,50570,1,0.08681664297535417
2017-04-29,13:02:30,106107,1,0.18216044168846954
2017-04-29,13:03:00,109984,1,0.1888163270911875
2017-04-29,13:03:30,103815,1,0.17822562369955294
2017-04-29,13:04:00,84051,3,0.14429554397313613
2017-04-29,13:04:30,181056,1,0.31083001998310705
2017-04-29,13:05:00,126397,1,0.21699353810867789
2017-04-29,13:05:30,180786,8,0.31036649430378443
2017-04-29,13:06:00,150402,3,0.2582044045240106
2017-04-29,13:06:30,233830,6,0.40143040591115414
2017-04-29,13:07:00,166373,1,0.2856228068368321
2017-04-29,13:07:30,219251,3,0.37640173598950716
2017-04-29,13:08:00,173896,2,0.2985380056721809
2017-04-29,13:08:30,147543,1,0.2532961826085165
2017-04-29,13:09:00,117128,8,0.20108087321370938
2017-04-29,13:09:30,88134,8,0.1513050823015595
2017-04-29,13:10:00,118299,1,0.2030912012525494
2017-04-29,13:10:30,130394,1,0.22385543492442814
2017-04-29,13:11:00,43033,1,0.07387740947515159
2017-04-29,13:11:30,65789,1,0.11294404043317333
2017-04-29,13:12:00,111088,3,0.19071163209108452
2017-04-29,13:12:30,56165,3,0.09642192510798432
2017-04-29,13:13:00,46520,3,0.07986375778551465
2017-04-29,13:13:30,34263,1,0.058821408706042314
2017-04-29,13:14:00,38140,1,0.0654772941087603
2017-04-29,13:14:30,139261,2,0.23907796158573852
2017-04-29,13:15:00,79403,2,0.13631603524168573
2017-04-29,13:15:30,74511,5,0.1279176366370697
2017-04-29,13:16:00,94700,5,0.16257734011797587
2017-04-29,13:16:30,158859,4,0.2727230588574607
2017-04-29,13:17:00,16792,1,0.028827863730317326
2017-04-29,13:17:30,115708,4,0.19864307149282737
2017-04-29,13:18:00,66818,1,0.11471058829992514
2017-04-29,13:18:30,74635,1,0.12813051509720305
2017-04-29,13:19:00,177203,1,0.30421533686299557
2017-04-29,13:19:30,135132,1,0.23198945221565276
2017-04-29,13:20:00,138970,5,0.23857838390913524
2017-04-29,13:20:30,138827,5,0.23833288697527177
2017-04-29,13:21:00,124910,1,0.21444071334885287
2017-04-29,13:21:30,133322,1,0.22888211340241582
2017-04-29,13:22:00,152885,3,0.2624671240120036
2017-04-29,13:22:30,185192,3,0.3179305466856197
2017-04-29,13:23:00,128242,3,0.2201609635840492
2017-04-29,13:23:30,168540,3,0.28934302960384006
2017-04-29,13:24:00,181235,3,0.3111373203408802
2017-04-29,13:24:30,196254,3,0.3369213654436456
2017-04-29,13:25:00,154368,4,0.26501308172472754
2017-04-29,13:25:30,120729,1,0.2072629323664531
2017-04-29,13:26:00,108474,8,0.1862240168105313
2017-04-29,13:26:30,132618,8,0.22767351311262643
2017-04-29,13:27:00,81411,8,0.13976329288642592
2017-04-29,13:27:30,175299,1,0.30094662244288334
2017-04-29,13:28:00,154384,4,0.26504054991313186
2017-04-29,13:28:30,119884,4,0.20581226866635077
2017-04-29,13:29:00,93349,1,0.16025799495958742
2017-04-29,13:29:30,89502,4,0.1536536124101275
2017-04-29,13:30:00,78106,4,0.1340893952191618
2017-04-29,13:30:30,46115,1,0.0791684692665307
2017-04-29,13:31:00,125292,1,0.21509651634700563
2017-04-29,13:31:30,112151,8,0.1925365498581955
2017-04-29,13:32:00,297335,8,0.510453362449613
2017-04-29,13:32:30,115000,8,0.1974276041559369
2017-04-29,13:33:00,67539,1,0.11594837353989411
2017-04-29,13:33:30,104291,1,0.179042802304581
2017-04-29,13:34:00,121614,5,0.20878226653756618
2017-04-29,13:34:30,104965,5,0.18019989974111233
2017-04-29,13:35:00,143980,4,0.24717936040323302
2017-04-29,13:35:30,97024,4,0.16656709448370105
2017-04-29,13:36:00,141763,1,0.2433732995474616
2017-04-29,13:36:30,123376,1,0.21180720078559018
2017-04-29,13:37:00,148619,5,0.25514341827870596
2017-04-29,13:37:30,148972,5,0.25574943518537596
2017-04-29,13:38:00,64946,1,0.11149681025662155
2017-04-29,13:38:30,61991,5,0.1064237792107016
2017-04-29,13:39:00,152203,5,0.2612962924812701
2017-04-29,13:39:30,160605,3,0.27572052491708043
2017-04-29,13:40:00,166576,2,0.2859713094772117
2017-04-29,13:40:30,197129,1,0.338423531997006
2017-04-29,13:41:00,194666,1,0.33419514774451836
2017-04-29,13:41:30,160311,5,0.2752157969551513
2017-04-29,13:42:00,140702,5,0.24155181530390116
2017-04-29,13:42:30,121201,2,0.20807324392438006
2017-04-29,13:43:00,252612,2,0.4336746255742568
2017-04-29,13:43:30,289110,2,0.4963329968480254
2017-04-29,13:44:00,248718,2,0.4269895552213593
2017-04-29,13:44:30,261678,2,0.44923878782884574
2017-04-29,13:45:00,156280,2,0.2682955302390419
2017-04-29,13:45:30,159360,1,0.2735831565068705
2017-04-29,13:46:00,147866,6,0.2538506966619284
2017-04-29,13:46:30,122197,6,0.20978313865254802
2017-04-29,13:47:00,106599,1,0.1830050884819019
2017-04-29,13:47:30,138253,1,0.23734746571626736
2017-04-29,13:48:00,105532,5,0.18117330366768986
2017-04-29,13:48:30,27618,8,0.0474135267093797
2017-04-29,13:49:00,52868,8,0.09076176153492237
2017-04-29,13:49:30,193512,5,0.33221400465585793
2017-04-29,13:50:00,200859,1,0.3448270534187594
2017-04-29,13:50:30,100678,1,0.17284014201053405
2017-04-29,13:51:00,45315,6,0.07779505984631549
2017-04-29,13:51:30,29588,1,0.05079554740665966
2017-04-29,13:52:00,0,1,0.0
2017-04-29,13:52:30,0,1,0.0
2017-04-29,13:53:00,0,1,0.0
2017-04-29,13:53:30,0,1,0.0
2017-04-29,13:54:00,20957,1,0.03597817652431278
2017-04-29,13:54:30,55111,7,0.09461245819685077
2017-04-29,13:55:00,56061,6,0.09624338188335634
2017-04-29,13:55:30,158059,6,0.2713496494372455
2017-04-29,13:56:00,80320,6,0.1378903057896074
2017-04-29,13:56:30,18372,6,0.03154034733524237
2017-04-29,13:57:00,0,6,0.0
2017-04-29,13:57:30,0,6,0.0
2017-04-29,13:58:00,8756,6,0.01503196610425551
2017-04-29,13:58:30,0,6,0.0
2017-04-29,13:59:00,18901,4,0.03244851431435968
2017-04-29,13:59:30,13037,8,0.02238142326418217
2017-04-29,14:00:00,14103,8,0.02421149131661894
2017-04-29,14:00:30,0,7,0.0
2017-04-29,14:01:00,6462,7,0.011093714591788385
2017-04-29,14:01:30,110677,7,0.19000604300144894
2017-04-29,14:02:00,52323,7,0.08982612636740075
2017-04-29,14:02:30,59682,7,0.10245977627160545
2017-04-29,14:03:00,39614,7,0.06800780096550682
2017-04-29,14:03:30,37451,7,0.06429444524559993
2017-04-29,14:04:00,14877,8,0.02554026493067716
2017-04-29,14:04:30,29413,8,0.05049511409598759
2017-04-29,14:05:00,43588,8,0.0748302122604259
2017-04-29,14:05:30,14066,8,0.024147971130933987
2017-04-29,14:06:00,0,8,0.0
2017-04-29,14:06:30,11107,8,0.019068073037912966
2017-04-29,14:07:00,75601,7,0.12978890697211293
2017-04-29,14:07:30,102629,6,0.1761895442340839
2017-04-29,14:08:00,106944,1,0.1835973712943697
2017-04-29,14:08:30,102381,3,0.1757637873138172
2017-04-29,14:09:00,54902,4,0.09425365498581954
2017-04-29,14:09:30,11420,2,0.01960541947357217
2017-04-29,14:10:00,75646,2,0.12986616125200004
2017-04-29,14:10:30,98180,5,0.16855167109591204
2017-04-29,14:11:00,81499,1,0.13991436792264958
2017-04-29,14:11:30,125165,5,0.21487848760154646
2017-04-29,14:12:00,129780,5,0.22280134319441297
2017-04-29,14:12:30,54432,5,0.09344677695144311
2017-04-29,14:13:00,8709,1,0.014951278300817866
2017-04-29,14:13:30,0,1,0.0
2017-04-29,14:14:00,0,1,0.0
2017-04-29,14:14:30,0,1,0.0
2017-04-29,14:15:00,22880,1,0.0392795094181551
2017-04-29,14:15:30,0,1,0.0
2017-04-29,14:16:00,0,1,0.0
2017-04-29,14:16:30,0,1,0.0
2017-04-29,14:17:00,44156,1,0.0758053329487787
2017-04-29,14:17:30,110013,1,0.18886611318267033
2017-04-29,14:18:00,37030,1,0.06357168853821168
2017-04-29,14:18:30,34033,1,0.05842655349773044
2017-04-29,14:19:00,41678,3,0.07155119726966207
2017-04-29,14:19:30,58524,3,0.10047176613584392
2017-04-29,14:20:00,21623,3,0.03712153986664195
2017-04-29,14:20:30,63297,1,0.10866587008920295
2017-04-29,14:21:00,21117,7,0.03625285840835582
2017-04-29,14:21:30,129653,6,0.2225833144489538
2017-04-29,14:22:00,84712,5,0.14543032350658894
2017-04-29,14:22:30,124613,1,0.21393083510159797
2017-04-29,14:23:00,109275,6,0.18759914299252178
2017-04-29,14:23:30,91344,6,0.15681588760017304
2017-04-29,14:24:00,122734,6,0.2107050397258675
2017-04-29,14:24:30,157198,6,0.2698715175487389
2017-04-29,14:25:00,48144,2,0.08265177890855153
2017-04-29,14:25:30,89582,3,0.15379095335214904
2017-04-29,14:26:00,29296,3,0.05029425296828111
2017-04-29,14:26:30,140813,1,0.24174237586095604
2017-04-29,14:27:00,143016,1,0.24552440205187367
2017-04-29,14:27:30,213140,7,0.3659106047808382
2017-04-29,14:28:00,150584,7,0.2585168551671096
2017-04-29,14:28:30,129190,3,0.22178845374700426
2017-04-29,14:29:00,148199,3,0.254422378333093
2017-04-29,14:29:30,196827,3,0.3379050699408747
2017-04-29,14:30:00,183028,3,0.3142154742039376
2017-04-29,14:30:30,94965,3,0.16303228198842215
2017-04-29,14:31:00,126906,6,0.21786736985228983
2017-04-29,14:31:30,100104,3,0.17185472075152963
2017-04-29,14:32:00,110335,6,0.18941891047430695
2017-04-29,14:32:30,96889,1,0.16633533164403974
2017-04-29,14:33:00,23679,1,0.04065120207659504
2017-04-29,14:33:30,0,1,0.0
2017-04-29,14:34:00,1079,1,0.001852385955515269
2017-04-29,14:34:30,41842,1,0.0718327462008062
2017-04-29,14:35:00,3050,1,0.005236123414570501
2017-04-29,14:35:30,40667,1,0.0698155511148651
2017-04-29,14:36:00,135542,1,0.23269332454351305
2017-04-29,14:36:30,108936,1,0.1870171607507056
2017-04-29,14:37:00,87875,1,0.15086044100176482
2017-04-29,14:37:30,126133,4,0.21654031300000687
2017-04-29,14:38:00,7410,4,0.012721204754743413
2017-04-29,14:38:30,58898,1,0.10111383503979454
2017-04-29,14:39:00,114049,1,0.19579496370765606
2017-04-29,14:39:30,180313,1,0.3095544659840822
2017-04-29,14:40:00,160954,1,0.2763196747766493
2017-04-29,14:40:30,73504,1,0.12618885752937378
2017-04-29,14:41:00,0,1,0.0
2017-04-29,14:41:30,0,1,0.0
2017-04-29,14:42:00,0,1,0.0
2017-04-29,14:42:30,0,1,0.0
2017-04-29,14:43:00,20316,1,0.03487773222636534
2017-04-29,14:43:30,81745,1,0.14033669131936577
2017-04-29,14:44:00,111772,1,0.19188589714536852
2017-04-29,14:44:30,5761,1,0.009890264587324804
2017-04-29,14:45:00,16796,1,0.028834730777418403
2017-04-29,14:45:30,192647,6,0.3307290057202502
2017-04-29,14:46:00,138000,6,0.23691312498712427
2017-04-29,14:46:30,163605,3,0.28087081024288746
2017-04-29,14:47:00,91496,1,0.15707683539001394
2017-04-29,14:47:30,52247,1,0.0896956524724803
2017-04-29,14:48:00,78658,8,0.1350370477191103
2017-04-29,14:48:30,100983,3,0.1733637543519911
2017-04-29,14:49:00,44850,1,0.0769967656208154
2017-04-29,14:49:30,67971,1,0.11669001462681032
2017-04-29,14:50:00,73204,1,0.12567382899679308
2017-04-29,14:50:30,129327,1,0.2220236501102161
2017-04-29,14:51:00,28427,1,0.048802386985572335
2017-04-29,14:51:30,39818,1,0.0683580203676617
2017-04-29,14:52:00,45905,1,0.0788079492937242
2017-04-29,14:52:30,120185,1,0.20632901396070677
2017-04-29,14:53:00,47812,1,0.08208181399916221
2017-04-29,14:53:30,103876,1,0.17833034616784438
2017-04-29,14:54:00,83730,1,0.14374446344327477
2017-04-29,14:54:30,46348,5,0.07956847476016839
2017-04-29,14:55:00,69182,1,0.1187690131366611
2017-04-29,14:55:30,57575,1,0.09884255921111362
2017-04-29,14:56:00,166466,1,0.2857824656819321
2017-04-29,14:56:30,6193,1,0.01063190567424102
2017-04-29,14:57:00,0,1,0.0
2017-04-29,14:57:30,0,1,0.0
2017-04-29,14:58:00,23350,1,0.040086387452531534
2017-04-29,14:58:30,8574,1,0.014719515461156548
2017-04-29,14:59:00,6846,1,0.011752951113491688
2017-04-29,14:59:30,0,1,0.0
2017-04-29,15:00:00,0,1,0.0
2017-04-29,15:00:30,16371,1,0.02810510702292907
2017-04-29,15:01:00,13651,1,0.023435514994197344
2017-04-29,15:01:30,2496,1,0.004285037391071465
2017-04-29,15:02:00,14607,1,0.025076739251354525
2017-04-29,15:02:30,0,1,0.0
2017-04-29,15:03:00,3360,1,0.005768319564903895
2017-04-29,15:03:30,36891,1,0.0633330586514493
2017-04-29,15:04:00,24244,1,0.041621172479622034
2017-04-29,15:04:30,0,1,0.0
2017-04-29,15:05:00,23060,1,0.03958852653770352
2017-04-29,15:05:30,127052,1,0.2181180170714791
2017-04-29,15:06:00,111913,7,0.19212796055568146
2017-04-29,15:06:30,96338,1,0.16538939590586652
2017-04-29,15:07:00,153161,1,0.26294095026197783
2017-04-29,15:07:30,280542,1,0.4816237819575204
2017-04-29,15:08:00,70377,1,0.12082054345810758
2017-04-29,15:08:30,36628,1,0.06288155030455354
2017-04-29,15:09:00,90229,1,0.1549016982207481
2017-04-29,15:09:30,181010,5,0.3107510489414447
2017-04-29,15:10:00,116125,2,0.19935896115311455
2017-04-29,15:10:30,176188,2,0.3024728236610975
2017-04-29,15:11:00,45976,1,0.0789298393797683
2017-04-29,15:11:30,31117,1,0.05342047616104599
2017-04-29,15:12:00,20839,1,0.035775598634831034
2017-04-29,15:12:30,90788,1,0.15586136805312348
2017-04-29,15:13:00,104445,7,0.17930718361797243
2017-04-29,15:13:30,75123,8,0.12896829484353434
2017-04-29,15:14:00,59051,8,0.1013764995914107
2017-04-29,15:14:30,87841,8,0.15080207110140567
2017-04-29,15:15:00,96067,8,0.1649241534647686
2017-04-29,15:15:30,153270,1,0.26312807729548215
2017-04-29,15:16:00,85955,5,0.14756425839324833
2017-04-29,15:16:30,148133,5,0.25430907205592523
2017-04-29,15:17:00,134115,1,0.23024350549020417
2017-04-29,15:17:30,125527,3,0.21549995536419383
2017-04-29,15:18:00,131930,2,0.22649238101124136
2017-04-29,15:18:30,144279,1,0.24769267217403845
